name,bn,lr,rho,aggr,ckpt,conv,loss,seed,model,es_eps,layers,dropout,pooling,res_eps,shuffle,workers,in_scale,patience,res_iter,val_fold,conflicts,learn_eps,negatives,optimizer,pool_from,scheduler,test_fold,whole_ppi,activation,batch_size,dataloader,early_stop,gin_layers,hidden_dim,max_epochs,undirected,biogrid_ver,dirgnn_conv,hold_out_by,log_service,n_val_folds,stratify_on,dirgnn_alpha,n_test_folds,warmup_steps,weight_decay,num_neighbors,uniform_bound,embeddings_len,gin_hidden_dim,in_initializer,readout_lambda,rec_initializer,weighted_sampler,weight_initializer,bias,bias_scale,W_in_0,W_in_1,W_in_2,W_in_3,W_out_0,W_out_1,W_out_2,W_out_3,_runtime,_step,_timestamp,_wandb,epoch,graph_0,test_acc,test_auroc,test_f1,test_loss,test_mcc,test_precision,test_recall,test_spec,train_acc,train_auroc,train_f1,train_loss,train_mcc,train_precision,train_recall,train_spec,trainer/global_step,val_acc,val_auroc,val_f1,val_loss,val_mcc,val_precision,val_recall,val_spec,graph_1,W_in_4,W_in_5,W_out_4,W_out_5,graph_2,graph_3,graph_4,graph_5,graph_6,graph_7,graph_8,graph_9,graph_10,graph_11,graph_12,graph_13,graph_14,graph_15,graph_16,graph_17,graph_18,graph_19,graph_20,graph_21,graph_22,graph_23,graph_24,graph_25,graph_26,graph_27,graph_28,graph_29,graph_30,graph_31,graph_32,graph_33,graph_34,graph_35,graph_36,graph_37,graph_38,graph_39,graph_40,graph_41,graph_42,graph_43,graph_44,graph_45,graph_46,graph_47,graph_48,graph_49,graph_50,graph_51,graph_52,graph_53,graph_54,graph_55,graph_56,graph_57,graph_58,graph_59,graph_60,graph_61,graph_62,graph_63,graph_64,graph_65,graph_66,graph_67,graph_68,graph_69,graph_70,graph_71,graph_72,graph_73,graph_74,graph_75,graph_76,graph_77,graph_78,graph_79,graph_80,graph_81,graph_82,graph_83,graph_84,graph_85,graph_86,graph_87,graph_88,graph_89,graph_90,graph_91,graph_92,graph_93,graph_94,graph_95,graph_96,graph_97,graph_98,graph_99,graph_100,graph_101,graph_102,graph_103,graph_104,graph_105,graph_106,graph_107,graph_108,graph_109,graph_110,graph_111,graph_112,graph_113,graph_114,graph_115,graph_116,graph_117,graph_118,graph_119,graph_120,graph_121,graph_122,graph_123,graph_124,graph_125,graph_126,graph_127,graph_128,graph_129,graph_130,graph_131
train_gcn_09579_00005,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,4,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.128724098205566,0.545483410358429,0.5420310497283936,0.5680615305900574,8.074549674987793,0.5434098839759827,0.5601245760917664,0.5396666526794434,1661.9942467212677,733.0,2024-10-29 08:07:57.569863680,{'runtime': 1661},282.0,,0.6863557696342468,0.7247031331062317,0.5251045823097229,0.6145549416542053,0.3022405803203583,0.4652456045150757,0.6026410460472107,0.7201746106147766,0.771728515625,0.8453226685523987,0.5450121760368347,0.4979128837585449,0.4674563109874725,0.8421052694320679,0.4028776884078979,0.961197316646576,846.0,0.6969529986381531,0.7517237663269043,0.5781729221343994,0.5957739949226379,0.350159615278244,0.5010988116264343,0.6833869218826294,0.6864118576049805,"{'_type': 'graph-file', 'path': 'media/graph/graph_1_summary_7919c62cb005e875f55b.graph.json', 'sha256': '7919c62cb005e875f55b1873ba28e6e12efe59c1650389d34f5c6fc6ad0d4486', 'size': 2561}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00006,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,4,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,7.978615283966064,0.5822765827178955,0.6232466101646423,0.6477438807487488,7.942680835723877,0.5747921466827393,0.6432613730430603,0.6331391334533691,2715.144914150238,1216.0,2024-10-29 08:25:46.766575104,{'runtime': 2714},468.0,,0.7298790812492371,0.7210894227027893,0.3642276525497436,0.5610388517379761,0.2434820085763931,0.5642317533493042,0.2689075767993927,0.9161008596420288,0.745361328125,0.8033303618431091,0.5513978600502014,0.4952050447463989,0.3983191847801209,0.6877682209014893,0.4601579308509826,0.8923418521881104,1404.0,0.7153083682060242,0.746009886264801,0.418811947107315,0.529914915561676,0.2598108947277069,0.5690510869026184,0.3313563168048858,0.8870266079902649,"{'_type': 'graph-file', 'path': 'media/graph/graph_1_summary_826035c75de9850da3c8.graph.json', 'sha256': '826035c75de9850da3c8ffaf69cbd2dbaa2556747fae2c36b558631e1fd85cc1', 'size': 2561}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00007,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,4,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,7.977633476257324,0.5861276984214783,0.631918728351593,0.6548464894294739,7.944101810455322,0.571110188961029,0.6704262495040894,0.6576652526855469,2686.8202776908875,1216.0,2024-10-29 08:32:46.708104704,{'runtime': 2685},468.0,,0.7336787581443787,0.7103367447853088,0.3622829020023346,0.5638117790222168,0.2515101134777069,0.582446813583374,0.2629051506519317,0.9238603115081788,0.74365234375,0.7999898791313171,0.5635910034179688,0.4993892908096313,0.3983400464057922,0.6692991256713867,0.4867193102836609,0.8760636448860168,1404.0,0.7156754732131958,0.7427988648414612,0.4127733707427978,0.5325226783752441,0.2613767981529236,0.576168417930603,0.3221436142921448,0.894435703754425,"{'_type': 'graph-file', 'path': 'media/graph/graph_1_summary_a8f68a5571f0410c8643.graph.json', 'sha256': 'a8f68a5571f0410c864385c5c8b51454d859f1b7b86e8c3dc777fbca0156cd08', 'size': 2561}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00008,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,6,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.134087562561035,0.5488680005073547,0.5433332324028015,0.5821987390518188,8.103760719299316,0.5486605167388916,0.5665585994720459,0.5475582480430603,2340.71594786644,743.0,2024-10-29 08:47:03.328596224,{'runtime': 2339},286.0,,0.735060453414917,0.7191627025604248,0.4397370219230652,0.5913927555084229,0.2883239388465881,0.5615671873092651,0.3613445162773132,0.8860329389572144,0.8499209880828857,0.9175763130187988,0.7732697129249573,0.3502309024333954,0.668212354183197,0.8481675386428833,0.7105262875556946,0.9283950328826904,858.0,0.7303597927093506,0.7428515553474426,0.490295261144638,0.5921632051467896,0.3136731088161468,0.577942430973053,0.4261029064655304,0.8606196045875549,,0.5910897254943848,0.5681564211845398,0.5536659955978394,0.5724216103553772,"{'_type': 'graph-file', 'path': 'media/graph/graph_2_summary_e3b22374a433e136ce4f.graph.json', 'sha256': 'e3b22374a433e136ce4f1156c388fa5ccc997fa8b3470e4f85bf2f115073969b', 'size': 3717}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00009,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,6,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.194599151611328,0.5476381778717041,0.5443545579910278,0.5864596962928772,8.155892372131348,0.551789402961731,0.5673298835754395,0.545307993888855,2048.59245800972,639.0,2024-10-29 08:44:30.423832832,{'runtime': 2047},246.0,,0.738169252872467,0.7291197180747986,0.4757952988147736,0.556676983833313,0.3130484521389007,0.5611745715141296,0.412965178489685,0.8695441484451294,0.7788309454917908,0.8566386699676514,0.6276595592498779,0.4428889453411102,0.4897202253341675,0.7515923380851746,0.5388127565383911,0.9057971239089966,738.0,0.7274228930473328,0.7548164129257202,0.5308115482330322,0.5494506359100342,0.3303182423114776,0.5481585264205933,0.5160447955131531,0.8083094358444214,,0.5938702821731567,0.5644099712371826,0.5559584498405457,0.5758464932441711,"{'_type': 'graph-file', 'path': 'media/graph/graph_2_summary_a69568376a472d721a71.graph.json', 'sha256': 'a69568376a472d721a710b999b0100abc77cd3283642eee6558ba08762f19e4c', 'size': 3717}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00012,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,2,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,last,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.269432067871094,0.5432601571083069,,,8.23290729522705,0.544998049736023,,,624.0865094661713,512.0,2024-10-29 08:43:49.865813504,{'runtime': 623},197.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_39d1f3c72d89d820e4bb.graph.json', 'sha256': '39d1f3c72d89d820e4bb523a121155c9a1c7157100a746c0addf675a82dbd816', 'size': 1402}",0.7046632170677185,0.6408218145370483,0.1625857055187225,0.5863956212997437,0.0895028784871101,0.4414893686771393,0.0996398478746414,0.9490786194801332,0.69775390625,0.7058150768280029,0.3160220980644226,0.5788898468017578,0.250156819820404,0.6975609660148621,0.2042857110500335,0.9540059566497804,591.0,0.6962187886238098,0.68965083360672,0.2410328984260559,0.5728013515472412,0.1590539813041687,0.5534758567810059,0.1546478569507599,0.9442037343978882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00013,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,2,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,last,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.23757553100586,0.5426812171936035,,,8.204544067382812,0.5442529320716858,,,685.6537137031555,551.0,2024-10-29 08:47:18.621163008,{'runtime': 685},212.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_7f7fd087c13e046ecb64.graph.json', 'sha256': '7f7fd087c13e046ecb646cc82d6bd291f0a4f99638492f44992544c915efebf9', 'size': 1402}",0.6994818449020386,0.6401793360710144,0.1745730489492416,0.5905015468597412,0.0816350057721138,0.4162895679473877,0.1104441806674003,0.9374393820762634,0.69970703125,0.7072098255157471,0.2634730637073517,0.6003381013870239,0.2453987747430801,0.7560137510299683,0.1595358997583389,0.9738682508468628,636.0,0.6975036859512329,0.6917545795440674,0.2569966912269592,0.5708474516868591,0.1656614989042282,0.5510562062263489,0.1682949662208557,0.9389223456382751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00014,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,2,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,last,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.460623741149902,0.5715754628181458,,,8.425232887268066,0.5718133449554443,,,419.9874527454376,319.0,2024-10-29 08:50:55.469917696,{'runtime': 418},123.0,,0.6918825507164001,0.6180307269096375,0.1356589198112487,0.593036413192749,0.0384213775396347,0.3517588078975677,0.084033615887165,0.9374393820762634,0.67822265625,0.6816651821136475,0.3513779640197754,0.5873836874961853,0.1909153014421463,0.540090799331665,0.260393887758255,0.8884403705596924,369.0,0.7053964734077454,0.6777534484863281,0.2845695912837982,0.5822384357452393,0.2006517350673675,0.605664849281311,0.1876252442598343,0.9414267539978028,"{'_type': 'graph-file', 'path': 'media/graph/graph_1_summary_e4819ba8fe1a71490951.graph.json', 'sha256': 'e4819ba8fe1a7149095136baab835dc13f8dbac063e02bf2f2671ee9d7c4012b', 'size': 1402}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00015,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,2,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,last,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.45965576171875,0.5716129541397095,,,8.425069808959961,0.5718522667884827,,,446.4107482433319,319.0,2024-10-29 08:52:03.603672576,{'runtime': 445},123.0,,0.6849740743637085,0.6163921356201172,0.1476635485887527,0.5952692627906799,0.0300748720765113,0.3333333432674408,0.0948379337787628,0.923375368118286,0.682373046875,0.6825693845748901,0.3581647872924804,0.5872647762298584,0.2023271024227142,0.5533536672592163,0.2647702395915985,0.8924770355224609,369.0,0.7041115760803223,0.6780605316162109,0.313169926404953,0.5840688943862915,0.2019137144088745,0.5769128799438477,0.216813862323761,0.924432933330536,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_3_summary_7254f1788077f89da45b.graph.json', 'sha256': '7254f1788077f89da45baf6627adcaee5a3c347b46181d34f4833ad07a3a7e19', 'size': 1402}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00016,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,4,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,last,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.024747848510742,0.5374677777290344,0.5288153290748596,0.5672099590301514,7.9744110107421875,0.537326991558075,0.5527014136314392,0.5462478399276733,2216.249089717865,1042.0,2024-10-29 09:24:05.375855616,{'runtime': 2215},401.0,,0.7502590417861938,0.7174880504608154,0.439100056886673,0.5810527801513672,0.3179373145103454,0.6206140518188477,0.3397358953952789,0.9161008596420288,0.8230647444725037,0.8930134773254395,0.693989098072052,0.3745402693748474,0.5752183794975281,0.7604790329933167,0.6381909251213074,0.9078341126441956,1203.0,0.7208150029182434,0.7451333999633789,0.4659405946731567,0.5524121522903442,0.2899360060691833,0.5684313178062439,0.3948399126529693,0.865132212638855,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_3_summary_5134ce3e94055f3bdbfc.graph.json', 'sha256': '5134ce3e94055f3bdbfcd7a3d7f403fcbe8165f65eb468b00a2a1dfb8f4b6f30', 'size': 2558}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00017,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,4,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,last,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,7.9988694190979,0.5365180969238281,0.5251148343086243,0.5707435607910156,7.975006580352783,0.5353233218193054,0.5536445379257202,0.5432274341583252,2544.038651704788,1159.0,2024-10-29 09:29:49.680523008,{'runtime': 2542},446.0,,0.7502590417861938,0.7365932464599609,0.3825789988040924,0.5821021199226379,0.3011535108089447,0.6627218723297119,0.2689075767993927,0.9447138905525208,0.8056871891021729,0.8812785148620605,0.6788511872291565,0.4035496711730957,0.5510250926017761,0.773809552192688,0.604651153087616,0.9090909361839294,1338.0,0.7296255230903625,0.7574930787086487,0.4390836954116822,0.5758561491966248,0.2937869727611542,0.6087517142295837,0.3454162776470184,0.8983357548713684,"{'_type': 'graph-file', 'path': 'media/graph/graph_1_summary_1a556d6572ad0519c105.graph.json', 'sha256': '1a556d6572ad0519c1053a48269e18ef8643076b9380047c6a9e68ee1659a002', 'size': 2558}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00018,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,4,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,last,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,7.967766761779785,0.5888630747795105,0.60732102394104,0.7837702035903931,7.945212841033936,0.5892888307571411,0.6353201270103455,0.7981358766555786,3085.4059529304504,1385.0,2024-10-29 09:42:27.382058752,{'runtime': 3084},533.0,,0.7022452354431152,0.6818509101867676,0.3869132101535797,0.5805038213729858,0.205149233341217,0.4746945798397064,0.3265306055545807,0.8540252447128296,0.738525390625,0.7872222661972046,0.5048543810844421,0.5094950199127197,0.367693543434143,0.688524603843689,0.3985401391983032,0.9093910455703736,1599.0,0.701725423336029,0.7305489182472229,0.4368116855621338,0.551405131816864,0.2440920323133469,0.5217332243919373,0.3766368925571441,0.8449698090553284,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_2_summary_45991a99bc44063a03b4.graph.json', 'sha256': '45991a99bc44063a03b44724b70924b20dc0a0239a2d2e7a248d37a198113914', 'size': 2558}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00019,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,4,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,last,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,7.99377965927124,0.5892404913902283,0.6051676869392395,0.7562969326972961,7.971822738647461,0.5879384279251099,0.6138636469841003,0.7446959018707275,2527.1543917655945,1185.0,2024-10-29 09:34:17.318556672,{'runtime': 2526},456.0,,0.7126079201698303,0.7101517915725708,0.3658536672592163,0.5469762682914734,0.2097996771335601,0.5010438561439514,0.2881152331829071,0.8840931057929993,0.7282780408859253,0.7564482092857361,0.5376344323158264,0.5388230085372925,0.3605149984359741,0.6369426846504211,0.4651162922382355,0.8636363744735718,1368.0,0.7354992628097534,0.7483819127082825,0.4643964171409607,0.5405519008636475,0.3120999634265899,0.6053094267845154,0.3771448731422424,0.892248272895813,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_4_summary_8aa19e2dee0ad200bafc.graph.json', 'sha256': '8aa19e2dee0ad200bafc92df60cc8d1955cca9177a31012a14ca362bdae2fd22', 'size': 2558}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00020,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,6,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,last,,0,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.098603248596191,0.548927366733551,0.53114253282547,0.5711155533790588,8.07524585723877,0.5514385104179382,0.5659967064857483,0.558681309223175,2496.37260890007,850.0,2024-10-29 10:05:47.733697792,{'runtime': 2495},327.0,,0.7488773465156555,0.7041325569152832,0.4429118633270264,0.6324925422668457,0.3164160847663879,0.6122881174087524,0.3469387888908386,0.911251187324524,0.83251953125,0.9071736335754396,0.7516292333602905,0.3651580810546875,0.6252959966659546,0.7505422830581665,0.7527193427085876,0.8730217218399048,981.0,0.7310940027236938,0.732222855091095,0.4787495136260986,0.5809884667396545,0.3056825995445251,0.5755576491355896,0.4134878516197204,0.8633180260658264,,0.5848946571350098,0.5728557109832764,0.5633466839790344,0.5675788521766663,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_4_summary_82337f78c55eddfbb404.graph.json', 'sha256': '82337f78c55eddfbb40472b7845665366dfd8de8f04128c40f4829695f302735', 'size': 3714}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00024,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,2,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.104904174804688,0.5374832153320312,,,8.058760643005371,0.5421980023384094,,,962.1358489990234,743.0,2024-10-29 09:47:52.362822912,{'runtime': 961},286.0,"{'_type': 'graph-file', 'path': 'media/graph/graph_0_summary_3f1fa955f2cba2eb3b51.graph.json', 'sha256': '3f1fa955f2cba2eb3b513295ff020c2b63669ec8431d6e084e31d5721f9b20d5', 'size': 1405}",0.691849946975708,0.6401921510696411,0.1665500402450561,0.6182960867881775,0.1438732892274856,0.6102564334869385,0.096434362232685,0.971113622188568,0.7262499928474426,0.7089919447898865,0.3343465030193329,0.536328911781311,0.2380870431661605,0.5978260636329651,0.2320675104856491,0.9342806339263916,858.0,0.6982138752937317,0.718977689743042,0.1802711188793182,0.6020627021789551,0.1775723546743393,0.6799932718276978,0.1039090827107429,0.9791284799575806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00025,False,0.0005,0.9,mean,True,DirGNNConv,bce,42,gcn,1e-08,2,0.0,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.106940269470215,0.5369241237640381,,,8.061344146728516,0.5421549677848816,,,984.0343098640442,743.0,2024-10-29 09:50:49.833596928,{'runtime': 982},286.0,,0.6882277131080627,0.6359900832176208,0.231014683842659,0.5979151129722595,0.1477102190256118,0.5435435175895691,0.1466774642467498,0.942227303981781,0.7262499928474426,0.7065861821174622,0.3177570104598999,0.5386283993721008,0.2332144677639007,0.6071428656578064,0.2151898741722107,0.9413854479789734,858.0,0.7118998169898987,0.7255591750144958,0.2948100566864013,0.5618043541908264,0.2353355288505554,0.6572125554084778,0.1900255233049392,0.9578328132629396,,,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_5_summary_c2872648f46a2e4a2edb.graph.json', 'sha256': 'c2872648f46a2e4a2edb4fb97bee916eb8fac3e687fac7616b035cd27d0085b0', 'size': 1405}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train_gcn_09579_00026,False,0.0005,0.9,add,True,DirGNNConv,bce,42,gcn,1e-08,2,0.5,add,1e-06,True,4,1,100,100,0,True,False,True,adam,all,,2,False,sigmoid,4096,normal,True,2,512,5000,False,2024-10,GraphConv,UC2,wandb,1,sensitivity,0.5,4,0,1e-05,5,,0,512,uniform,0.001,uniform,,uniform,True,0.1,8.466536521911621,0.5741614103317261,,,8.433028221130371,0.5756595134735107,,,400.76550936698914,314.0,2024-10-29 09:49:14.280565248,{'runtime': 399},121.0,,0.691591203212738,0.6280282735824585,0.1037594005465507,0.6003854274749756,0.1367549449205398,0.71875,0.0559157207608222,0.9897377490997314,0.675000011920929,0.6578719615936279,0.3532338440418243,0.5973538756370544,0.1762991398572921,0.5071428418159485,0.2709923684597015,0.8717471957206726,363.0,0.6900951266288757,0.7185018658638,0.0972099676728248,0.5699365735054016,0.1398332715034485,0.7539055943489075,0.0519545413553714,0.9922452569007874,,,,,,,"{'_type': 'graph-file', 'path': 'media/graph/graph_3_summary_a520a1611ec23586fbf0.graph.json', 'sha256': 'a520a1611ec23586fbf04d3ef87f8ee17893800d6bf85053c645e71fc7a9e985', 'size': 1405}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
